"Date","Time","Open","High","Low","Close","Total Ticks"
10/23/2017,21:45:00,88.58,88.621,88.573,88.601,2379
10/23/2017,22:00:00,88.601,88.611,88.573,88.582,2197
10/23/2017,22:15:00,88.582,88.63,88.579,88.625,777
10/23/2017,22:30:00,88.625,88.625,88.59,88.597,1157
10/23/2017,22:45:00,88.597,88.597,88.492,88.511,1857
10/23/2017,23:00:00,88.511,88.58,88.51,88.564,1162
10/23/2017,23:15:00,88.564,88.613,88.562,88.593,1508
10/23/2017,23:30:00,88.593,88.616,88.584,88.596,1329
10/23/2017,23:45:00,88.596,88.596,88.52,88.523,2158
10/24/2017,00:00:00,88.523,88.569,88.51,88.55,2770
10/24/2017,00:15:00,88.55,88.579,88.544,88.552,1293
10/24/2017,00:30:00,88.552,88.582,88.538,88.559,1479
10/24/2017,00:45:00,88.559,88.589,88.52,88.526,1805
10/24/2017,01:00:00,88.526,88.591,88.496,88.579,2310
10/24/2017,01:15:00,88.579,88.598,88.556,88.59,1686
10/24/2017,01:30:00,88.59,88.607,88.572,88.6,1393
10/24/2017,01:45:00,88.6,88.62,88.564,88.608,1650
10/24/2017,02:00:00,88.608,88.625,88.572,88.597,2830
10/24/2017,02:15:00,88.597,88.604,88.57,88.595,1551
10/24/2017,02:30:00,88.595,88.605,88.581,88.593,965
10/24/2017,02:45:00,88.593,88.647,88.591,88.626,1420
10/24/2017,03:00:00,88.626,88.668,88.617,88.646,1789
10/24/2017,03:15:00,88.646,88.652,88.587,88.618,1732
10/24/2017,03:30:00,88.618,88.646,88.612,88.64,1334
10/24/2017,03:45:00,88.64,88.647,88.613,88.624,998
10/24/2017,04:00:00,88.624,88.653,88.622,88.625,992
10/24/2017,04:15:00,88.625,88.639,88.615,88.625,596
10/24/2017,04:30:00,88.625,88.661,88.625,88.646,812
10/24/2017,04:45:00,88.646,88.657,88.596,88.636,1561
10/24/2017,05:00:00,88.636,88.636,88.594,88.594,1068
10/24/2017,05:15:00,88.594,88.619,88.552,88.615,1701
10/24/2017,05:30:00,88.615,88.649,88.592,88.637,1822
10/24/2017,05:45:00,88.637,88.663,88.616,88.654,2314
10/24/2017,06:00:00,88.654,88.661,88.584,88.627,3588
10/24/2017,06:15:00,88.627,88.644,88.605,88.63,2713
10/24/2017,06:30:00,88.63,88.63,88.579,88.609,2628
10/24/2017,06:45:00,88.609,88.609,88.517,88.523,3002
10/24/2017,07:00:00,88.523,88.557,88.455,88.482,4595
10/24/2017,07:15:00,88.482,88.509,88.412,88.459,3856
10/24/2017,07:30:00,88.459,88.462,88.416,88.432,2985
10/24/2017,07:45:00,88.432,88.504,88.429,88.47,2709
10/24/2017,08:00:00,88.47,88.494,88.437,88.455,3113
10/24/2017,08:15:00,88.455,88.49,88.415,88.43,2556
10/24/2017,08:30:00,88.43,88.459,88.419,88.448,2199
10/24/2017,08:45:00,88.448,88.477,88.435,88.463,1782
10/24/2017,09:00:00,88.463,88.466,88.381,88.426,2857
10/24/2017,09:15:00,88.426,88.461,88.39,88.443,2409
10/24/2017,09:30:00,88.443,88.443,88.413,88.424,1779
10/24/2017,09:45:00,88.424,88.446,88.394,88.395,2576
10/24/2017,10:00:00,88.395,88.439,88.393,88.418,2396
10/24/2017,10:15:00,88.418,88.481,88.409,88.477,1461
10/24/2017,10:30:00,88.477,88.507,88.465,88.482,1453
10/24/2017,10:45:00,88.482,88.509,88.481,88.506,1360
10/24/2017,11:00:00,88.506,88.538,88.497,88.533,1616
10/24/2017,11:15:00,88.533,88.556,88.517,88.521,2287
10/24/2017,11:30:00,88.521,88.543,88.513,88.538,2155
10/24/2017,11:45:00,88.538,88.609,88.527,88.592,4606
10/24/2017,12:00:00,88.592,88.631,88.57,88.601,4019
10/24/2017,12:15:00,88.601,88.632,88.583,88.625,3259
10/24/2017,12:30:00,88.625,88.655,88.618,88.634,3048
10/24/2017,12:45:00,88.634,88.641,88.559,88.568,2956
10/24/2017,13:00:00,88.568,88.612,88.547,88.599,3394
10/24/2017,13:15:00,88.599,88.618,88.582,88.597,2706
10/24/2017,13:30:00,88.597,88.619,88.554,88.565,4459
10/24/2017,13:45:00,88.565,88.608,88.538,88.545,5633
10/24/2017,14:00:00,88.545,88.599,88.539,88.571,5083
10/24/2017,14:15:00,88.571,88.591,88.542,88.59,4691
10/24/2017,14:30:00,88.59,88.611,88.548,88.588,3378
10/24/2017,14:45:00,88.588,88.623,88.568,88.581,4727
10/24/2017,15:00:00,88.581,88.615,88.554,88.568,3845
10/24/2017,15:15:00,88.568,88.604,88.55,88.586,3192
10/24/2017,15:30:00,88.586,88.653,88.572,88.646,2267
10/24/2017,15:45:00,88.646,88.687,88.622,88.622,2374
10/24/2017,16:00:00,88.622,88.647,88.608,88.63,2317
10/24/2017,16:15:00,88.63,88.639,88.582,88.606,1302
10/24/2017,16:30:00,88.606,88.62,88.593,88.596,1119
10/24/2017,16:45:00,88.596,88.617,88.572,88.576,1506
10/24/2017,17:00:00,88.576,88.583,88.547,88.557,1646
10/24/2017,17:15:00,88.557,88.567,88.532,88.551,1597
10/24/2017,17:30:00,88.551,88.571,88.537,88.565,1824
10/24/2017,17:45:00,88.565,88.574,88.533,88.541,1943
10/24/2017,18:00:00,88.541,88.545,88.51,88.518,1222
10/24/2017,18:15:00,88.518,88.519,88.481,88.487,1348
10/24/2017,18:30:00,88.487,88.537,88.477,88.494,1912
10/24/2017,18:45:00,88.494,88.501,88.417,88.45,5432
10/24/2017,19:00:00,88.45,88.584,88.446,88.504,12994
10/24/2017,19:15:00,88.504,88.564,88.493,88.543,5590
10/24/2017,19:30:00,88.543,88.577,88.532,88.546,3855
10/24/2017,19:45:00,88.546,88.579,88.521,88.572,3115
10/24/2017,20:00:00,88.572,88.615,88.559,88.597,1980
10/24/2017,20:15:00,88.597,88.622,88.589,88.605,1374
10/24/2017,20:30:00,88.605,88.613,88.593,88.609,1227
10/24/2017,20:45:00,88.609,88.616,88.552,88.555,1883
10/24/2017,21:00:00,88.555,88.586,88.554,88.58,1740
10/24/2017,21:15:00,88.58,88.628,88.554,88.596,2991
10/24/2017,21:30:00,88.596,88.601,88.536,88.542,5380
10/24/2017,21:45:00,88.542,88.578,88.535,88.562,4050
10/24/2017,22:00:00,88.562,88.592,88.555,88.584,1662
10/24/2017,22:15:00,88.584,88.623,88.578,88.617,1500
10/24/2017,22:30:00,88.617,88.644,88.6,88.631,1478
10/24/2017,22:45:00,88.631,88.657,88.612,88.613,1211
10/24/2017,23:00:00,88.613,88.625,88.596,88.602,1462
10/24/2017,23:15:00,88.602,88.625,88.587,88.604,979
10/24/2017,23:30:00,88.604,88.616,88.587,88.603,1114
10/24/2017,23:45:00,88.603,88.609,88.564,88.598,1926
10/25/2017,00:00:00,88.598,88.63,88.556,88.617,2758
10/25/2017,00:15:00,88.617,88.651,88.591,88.601,2421
10/25/2017,00:30:00,88.601,88.606,88.101,88.129,7379
10/25/2017,00:45:00,88.129,88.201,88.013,88.05,5140
10/25/2017,01:00:00,88.05,88.057,87.931,88.015,5506
10/25/2017,01:15:00,88.015,88.019,87.904,87.947,3006
10/25/2017,01:30:00,87.947,87.96,87.843,87.865,2760
10/25/2017,01:45:00,87.865,87.951,87.859,87.921,2139
10/25/2017,02:00:00,87.921,87.99,87.915,87.99,1958
10/25/2017,02:15:00,87.99,88.001,87.955,87.975,1419
10/25/2017,02:30:00,87.975,88.026,87.973,88.015,1134
10/25/2017,02:45:00,88.015,88.017,87.965,87.991,970
10/25/2017,03:00:00,87.991,88.029,87.981,88.006,1036
10/25/2017,03:15:00,88.006,88.018,87.981,88.002,1018
10/25/2017,03:30:00,88.002,88.018,87.935,87.957,2614
10/25/2017,03:45:00,87.957,87.969,87.919,87.929,1358
10/25/2017,04:00:00,87.929,87.957,87.928,87.953,1096
10/25/2017,04:15:00,87.953,87.956,87.898,87.916,1300
10/25/2017,04:30:00,87.916,87.937,87.904,87.929,897
10/25/2017,04:45:00,87.929,87.944,87.925,87.935,693
10/25/2017,05:00:00,87.935,87.936,87.819,87.835,2954
10/25/2017,05:15:00,87.835,87.883,87.793,87.832,2316
10/25/2017,05:30:00,87.832,87.863,87.782,87.854,2783
10/25/2017,05:45:00,87.854,87.897,87.834,87.873,2023
10/25/2017,06:00:00,87.873,87.911,87.866,87.9,2671
10/25/2017,06:15:00,87.9,87.943,87.888,87.936,2476
10/25/2017,06:30:00,87.936,87.937,87.903,87.91,2547
10/25/2017,06:45:00,87.91,87.934,87.884,87.903,3156
10/25/2017,07:00:00,87.903,87.903,87.845,87.864,3200
10/25/2017,07:15:00,87.864,87.879,87.848,87.851,2539
10/25/2017,07:30:00,87.851,87.892,87.832,87.869,2099
10/25/2017,07:45:00,87.869,87.869,87.799,87.821,1989
10/25/2017,08:00:00,87.821,87.859,87.798,87.817,3177
10/25/2017,08:15:00,87.817,87.828,87.778,87.818,2256
10/25/2017,08:30:00,87.818,87.85,87.787,87.829,3802
10/25/2017,08:45:00,87.829,87.947,87.825,87.919,4935
10/25/2017,09:00:00,87.919,87.97,87.918,87.94,3913
10/25/2017,09:15:00,87.94,87.997,87.919,87.963,3656
10/25/2017,09:30:00,87.963,87.999,87.943,87.985,2588
10/25/2017,09:45:00,87.985,87.986,87.932,87.951,2420
10/25/2017,10:00:00,87.951,87.982,87.933,87.981,1836
10/25/2017,10:15:00,87.981,87.983,87.908,87.941,2377
10/25/2017,10:30:00,87.941,88.025,87.932,88.015,2922
10/25/2017,10:45:00,88.015,88.054,87.997,88.005,3094
10/25/2017,11:00:00,88.005,88.026,87.972,88.018,2729
10/25/2017,11:15:00,88.018,88.042,87.962,88.03,3246
10/25/2017,11:30:00,88.03,88.077,87.997,88.057,3304
10/25/2017,11:45:00,88.057,88.076,87.995,88.018,2600
10/25/2017,12:00:00,88.018,88.023,87.917,87.948,3582
10/25/2017,12:15:00,87.948,87.983,87.928,87.937,3759
10/25/2017,12:30:00,87.937,87.984,87.922,87.956,6931
10/25/2017,12:45:00,87.956,88.003,87.946,87.951,4872
10/25/2017,13:00:00,87.951,87.985,87.918,87.95,6081
10/25/2017,13:15:00,87.95,87.961,87.879,87.907,6209
10/25/2017,13:30:00,87.907,87.94,87.887,87.91,5467
10/25/2017,13:45:00,87.91,87.914,87.808,87.87,4585
10/25/2017,14:00:00,87.87,87.893,87.753,87.789,9111
10/25/2017,14:15:00,87.789,87.792,87.599,87.653,9797
10/25/2017,14:30:00,87.653,87.679,87.584,87.59,6179
10/25/2017,14:45:00,87.59,87.616,87.53,87.533,6805
10/25/2017,15:00:00,87.533,87.541,87.434,87.477,7104
10/25/2017,15:15:00,87.477,87.57,87.444,87.555,6243
10/25/2017,15:30:00,87.555,87.586,87.484,87.502,4705
10/25/2017,15:45:00,87.502,87.516,87.414,87.478,4351
10/25/2017,16:00:00,87.478,87.485,87.393,87.404,4911
10/25/2017,16:15:00,87.404,87.413,87.345,87.368,4911
10/25/2017,16:30:00,87.368,87.41,87.325,87.404,4338
10/25/2017,16:45:00,87.404,87.494,87.388,87.479,3130
10/25/2017,17:00:00,87.479,87.495,87.43,87.456,4331
10/25/2017,17:15:00,87.456,87.48,87.438,87.459,2546
10/25/2017,17:30:00,87.459,87.498,87.425,87.488,2648
10/25/2017,17:45:00,87.488,87.517,87.477,87.515,2081
10/25/2017,18:00:00,87.515,87.578,87.506,87.533,2513
10/25/2017,18:15:00,87.533,87.57,87.525,87.553,2106
10/25/2017,18:30:00,87.553,87.579,87.518,87.522,2111
10/25/2017,18:45:00,87.522,87.523,87.483,87.509,2032
10/25/2017,19:00:00,87.509,87.541,87.496,87.536,1567
10/25/2017,19:15:00,87.536,87.586,87.524,87.561,1295
10/25/2017,19:30:00,87.561,87.576,87.539,87.54,1715
10/25/2017,19:45:00,87.54,87.568,87.535,87.553,1839
10/25/2017,20:00:00,87.553,87.578,87.552,87.571,1015
10/25/2017,20:15:00,87.571,87.588,87.54,87.569,1176
10/25/2017,20:30:00,87.569,87.591,87.56,87.583,1276
10/25/2017,20:45:00,87.583,87.621,87.575,87.602,2348
10/25/2017,21:00:00,87.602,87.649,87.595,87.617,2701
10/25/2017,21:15:00,87.617,87.617,87.556,87.564,4016
10/25/2017,21:30:00,87.564,87.602,87.55,87.589,5213
10/25/2017,21:45:00,87.589,87.602,87.551,87.571,6369
10/25/2017,22:00:00,87.571,87.584,87.541,87.547,3673
10/25/2017,22:15:00,87.547,87.588,87.513,87.514,918
10/25/2017,22:30:00,87.514,87.545,87.481,87.539,2176
10/25/2017,22:45:00,87.539,87.553,87.479,87.513,1225
10/25/2017,23:00:00,87.513,87.545,87.488,87.537,1332
10/25/2017,23:15:00,87.537,87.539,87.446,87.472,1165
10/25/2017,23:30:00,87.472,87.531,87.459,87.519,1307
10/25/2017,23:45:00,87.519,87.557,87.514,87.533,2275
10/26/2017,00:00:00,87.533,87.586,87.505,87.572,2880
10/26/2017,00:15:00,87.572,87.586,87.554,87.577,1971
10/26/2017,00:30:00,87.577,87.582,87.548,87.558,1300
10/26/2017,00:45:00,87.558,87.56,87.456,87.544,2925
10/26/2017,01:00:00,87.544,87.547,87.477,87.502,1565
10/26/2017,01:15:00,87.502,87.518,87.425,87.449,3364
10/26/2017,01:30:00,87.449,87.472,87.407,87.456,3363
10/26/2017,01:45:00,87.456,87.502,87.455,87.475,1333
10/26/2017,02:00:00,87.475,87.525,87.446,87.519,1423
10/26/2017,02:15:00,87.519,87.55,87.5,87.524,1692
10/26/2017,02:30:00,87.524,87.542,87.502,87.54,1160
10/26/2017,02:45:00,87.54,87.586,87.529,87.578,1911
10/26/2017,03:00:00,87.578,87.582,87.541,87.564,1187
10/26/2017,03:15:00,87.564,87.565,87.538,87.548,723
10/26/2017,03:30:00,87.548,87.573,87.529,87.529,1099
10/26/2017,03:45:00,87.529,87.533,87.501,87.52,1286
10/26/2017,04:00:00,87.52,87.535,87.498,87.512,1013
10/26/2017,04:15:00,87.512,87.527,87.483,87.496,795
10/26/2017,04:30:00,87.496,87.511,87.474,87.48,699
10/26/2017,04:45:00,87.48,87.499,87.46,87.462,828
10/26/2017,05:00:00,87.462,87.506,87.455,87.501,941
10/26/2017,05:15:00,87.501,87.502,87.417,87.478,3661
10/26/2017,05:30:00,87.478,87.508,87.455,87.488,2304
10/26/2017,05:45:00,87.488,87.488,87.438,87.459,1531
10/26/2017,06:00:00,87.459,87.522,87.448,87.515,2911
10/26/2017,06:15:00,87.515,87.556,87.502,87.533,2907
10/26/2017,06:30:00,87.533,87.557,87.516,87.543,1440
10/26/2017,06:45:00,87.543,87.568,87.518,87.544,2169
10/26/2017,07:00:00,87.544,87.559,87.468,87.477,4033
10/26/2017,07:15:00,87.477,87.534,87.47,87.507,2763
10/26/2017,07:30:00,87.507,87.574,87.505,87.555,2885
10/26/2017,07:45:00,87.555,87.569,87.322,87.382,5120
10/26/2017,08:00:00,87.382,87.452,87.354,87.44,3337
10/26/2017,08:15:00,87.44,87.486,87.4,87.421,2617
10/26/2017,08:30:00,87.421,87.486,87.419,87.452,2244
10/26/2017,08:45:00,87.452,87.506,87.44,87.463,2223
10/26/2017,09:00:00,87.463,87.627,87.453,87.624,1951
10/26/2017,09:15:00,87.624,87.653,87.531,87.592,2835
10/26/2017,09:30:00,87.592,87.608,87.546,87.575,1629
10/26/2017,09:45:00,87.575,87.587,87.539,87.583,1266
10/26/2017,10:00:00,87.583,87.643,87.567,87.635,1453
10/26/2017,10:15:00,87.635,87.635,87.589,87.615,1831
10/26/2017,10:30:00,87.615,87.679,87.587,87.636,1914
10/26/2017,10:45:00,87.636,87.688,87.627,87.645,1313
10/26/2017,11:00:00,87.645,87.718,87.635,87.688,2033
10/26/2017,11:15:00,87.688,87.713,87.653,87.67,2123
10/26/2017,11:30:00,87.67,87.685,87.622,87.635,2228
10/26/2017,11:45:00,87.635,87.728,87.625,87.717,8667
10/26/2017,12:00:00,87.717,87.812,87.603,87.711,10156
10/26/2017,12:15:00,87.711,87.74,87.666,87.723,4910
10/26/2017,12:30:00,87.723,87.739,87.647,87.69,7920
10/26/2017,12:45:00,87.69,87.73,87.627,87.664,6424
10/26/2017,13:00:00,87.664,87.706,87.583,87.584,8175
10/26/2017,13:15:00,87.584,87.601,87.544,87.576,4026
10/26/2017,13:30:00,87.576,87.656,87.525,87.651,7862
10/26/2017,13:45:00,87.651,87.655,87.581,87.605,4775
10/26/2017,14:00:00,87.605,87.621,87.554,87.568,5036
10/26/2017,14:15:00,87.568,87.573,87.455,87.5,4964
10/26/2017,14:30:00,87.5,87.52,87.427,87.49,4748
10/26/2017,14:45:00,87.49,87.506,87.41,87.437,5373
10/26/2017,15:00:00,87.437,87.53,87.437,87.475,7277
10/26/2017,15:15:00,87.475,87.483,87.403,87.459,5363
10/26/2017,15:30:00,87.459,87.501,87.444,87.476,3383
10/26/2017,15:45:00,87.476,87.505,87.406,87.418,3895
10/26/2017,16:00:00,87.418,87.46,87.4,87.414,2711
10/26/2017,16:15:00,87.414,87.43,87.385,87.399,2453
10/26/2017,16:30:00,87.399,87.406,87.338,87.357,3241
10/26/2017,16:45:00,87.357,87.361,87.333,87.334,2128
10/26/2017,17:00:00,87.334,87.381,87.288,87.377,3222
10/26/2017,17:15:00,87.377,87.422,87.369,87.399,2826
10/26/2017,17:30:00,87.399,87.42,87.356,87.413,3772
10/26/2017,17:45:00,87.413,87.428,87.362,87.375,5251
10/26/2017,18:00:00,87.375,87.407,87.353,87.387,2426
10/26/2017,18:15:00,87.387,87.424,87.358,87.42,1997
10/26/2017,18:30:00,87.42,87.444,87.402,87.41,2044
10/26/2017,18:45:00,87.41,87.413,87.364,87.372,2254
10/26/2017,19:00:00,87.372,87.393,87.331,87.35,2315
10/26/2017,19:15:00,87.35,87.351,87.291,87.304,1543
10/26/2017,19:30:00,87.304,87.306,87.269,87.283,1577
10/26/2017,19:45:00,87.283,87.312,87.238,87.257,2861
10/26/2017,20:00:00,87.257,87.35,87.249,87.334,2740
10/26/2017,20:15:00,87.334,87.393,87.334,87.374,1192
10/26/2017,20:30:00,87.374,87.383,87.342,87.349,1087
10/26/2017,20:45:00,87.349,87.38,87.267,87.272,1692
10/26/2017,21:00:00,87.272,87.332,87.252,87.332,2024
10/26/2017,21:15:00,87.332,87.345,87.314,87.316,2778
10/26/2017,21:30:00,87.316,87.322,87.275,87.312,1396
10/26/2017,21:45:00,87.312,87.34,87.294,87.332,1820
10/26/2017,22:00:00,87.332,87.376,87.316,87.343,3929
10/26/2017,22:15:00,87.343,87.421,87.327,87.416,2109
10/26/2017,22:30:00,87.416,87.417,87.364,87.369,1003
10/26/2017,22:45:00,87.369,87.369,87.33,87.353,1383
10/26/2017,23:00:00,87.353,87.365,87.317,87.351,2084
10/26/2017,23:15:00,87.351,87.418,87.348,87.415,1334
10/26/2017,23:30:00,87.415,87.421,87.345,87.383,1113
10/26/2017,23:45:00,87.383,87.433,87.345,87.427,2574
10/27/2017,00:00:00,87.427,87.456,87.322,87.325,2626
10/27/2017,00:15:00,87.325,87.33,87.229,87.255,2529
10/27/2017,00:30:00,87.255,87.287,87.167,87.206,3449
10/27/2017,00:45:00,87.206,87.296,87.193,87.243,3122
10/27/2017,01:00:00,87.243,87.31,87.206,87.208,4613
10/27/2017,01:15:00,87.208,87.239,87.181,87.187,2401
10/27/2017,01:30:00,87.187,87.228,87.174,87.178,2217
10/27/2017,01:45:00,87.178,87.187,87.161,87.178,1649
10/27/2017,02:00:00,87.178,87.228,87.139,87.221,2598
10/27/2017,02:15:00,87.221,87.234,87.184,87.223,1763
10/27/2017,02:30:00,87.223,87.32,87.221,87.273,2551
10/27/2017,02:45:00,87.273,87.34,87.268,87.315,1641
10/27/2017,03:00:00,87.315,87.315,87.264,87.293,1333
10/27/2017,03:15:00,87.293,87.293,87.041,87.115,6527
10/27/2017,03:30:00,87.115,87.147,87.083,87.11,2087
10/27/2017,03:45:00,87.11,87.146,87.094,87.1,2823
10/27/2017,04:00:00,87.1,87.147,87.082,87.129,1770
10/27/2017,04:15:00,87.129,87.172,87.124,87.169,939
10/27/2017,04:30:00,87.169,87.2,87.14,87.179,1407
10/27/2017,04:45:00,87.179,87.216,87.162,87.207,1394
10/27/2017,05:00:00,87.207,87.261,87.197,87.227,1470
10/27/2017,05:15:00,87.227,87.264,87.22,87.247,1361
10/27/2017,05:30:00,87.247,87.258,87.179,87.192,1440
10/27/2017,05:45:00,87.192,87.264,87.171,87.24,2865
10/27/2017,06:00:00,87.24,87.275,87.222,87.223,2614
10/27/2017,06:15:00,87.223,87.262,87.212,87.255,2309
10/27/2017,06:30:00,87.255,87.295,87.234,87.279,3669
10/27/2017,06:45:00,87.279,87.319,87.256,87.261,3489
10/27/2017,07:00:00,87.261,87.305,87.213,87.267,4450
10/27/2017,07:15:00,87.267,87.288,87.231,87.288,3387
10/27/2017,07:30:00,87.288,87.316,87.224,87.25,4296
10/27/2017,07:45:00,87.25,87.252,87.171,87.175,4192
10/27/2017,08:00:00,87.175,87.188,87.115,87.186,3978
10/27/2017,08:15:00,87.186,87.236,87.163,87.188,3717
10/27/2017,08:30:00,87.188,87.191,87.127,87.133,4280
10/27/2017,08:45:00,87.133,87.157,87.099,87.111,2375
10/27/2017,09:00:00,87.111,87.117,87.052,87.055,2038
10/27/2017,09:15:00,87.055,87.125,87.051,87.113,2447
10/27/2017,09:30:00,87.113,87.182,87.096,87.177,2809
10/27/2017,09:45:00,87.177,87.232,87.163,87.201,2241
10/27/2017,10:00:00,87.201,87.204,87.146,87.146,2667
10/27/2017,10:15:00,87.146,87.189,87.127,87.177,2075
10/27/2017,10:30:00,87.177,87.184,87.143,87.151,1921
10/27/2017,10:45:00,87.151,87.206,87.147,87.193,1909
10/27/2017,11:00:00,87.193,87.242,87.193,87.23,2314
10/27/2017,11:15:00,87.23,87.238,87.204,87.224,1882
10/27/2017,11:30:00,87.224,87.239,87.183,87.239,2477
10/27/2017,11:45:00,87.239,87.255,87.196,87.242,2357
10/27/2017,12:00:00,87.242,87.248,87.18,87.201,4045
10/27/2017,12:15:00,87.201,87.213,87.148,87.191,3418
10/27/2017,12:30:00,87.191,87.299,87.185,87.264,11544
10/27/2017,12:45:00,87.264,87.309,87.253,87.29,7587
10/27/2017,13:00:00,87.29,87.334,87.262,87.268,5212
10/27/2017,13:15:00,87.268,87.272,87.181,87.204,5120
10/27/2017,13:30:00,87.204,87.214,87.066,87.074,8168
10/27/2017,13:45:00,87.074,87.151,87.059,87.123,5556
10/27/2017,14:00:00,87.123,87.259,87.026,87.174,19974
10/27/2017,14:15:00,87.174,87.212,87.108,87.115,8335
10/27/2017,14:30:00,87.115,87.161,87.082,87.159,8098
10/27/2017,14:45:00,87.159,87.186,87.094,87.111,7284
10/27/2017,15:00:00,87.111,87.216,87.085,87.201,6206
10/27/2017,15:15:00,87.201,87.249,87.191,87.216,4575
10/27/2017,15:30:00,87.216,87.248,87.19,87.206,3656
10/27/2017,15:45:00,87.206,87.226,87.164,87.169,2691
10/27/2017,16:00:00,87.169,87.279,87.166,87.253,2704
10/27/2017,16:15:00,87.253,87.279,87.237,87.246,1838
10/27/2017,16:30:00,87.246,87.293,87.22,87.29,2075
10/27/2017,16:45:00,87.29,87.29,87.256,87.27,1765
10/27/2017,17:00:00,87.27,87.287,87.262,87.28,1733
10/27/2017,17:15:00,87.28,87.293,87.255,87.268,1331
10/27/2017,17:30:00,87.268,87.274,87.206,87.209,1534
10/27/2017,17:45:00,87.209,87.234,87.208,87.214,1220
10/27/2017,18:00:00,87.214,87.286,87.213,87.275,1776
10/27/2017,18:15:00,87.275,87.307,87.259,87.26,1588
10/27/2017,18:30:00,87.26,87.272,87.223,87.258,1401
10/27/2017,18:45:00,87.258,87.279,87.237,87.245,1621
10/27/2017,19:00:00,87.245,87.268,87.23,87.264,1902
10/27/2017,19:15:00,87.264,87.277,87.242,87.256,1627
10/27/2017,19:30:00,87.256,87.256,87.184,87.226,2085
10/27/2017,19:45:00,87.226,87.25,87.209,87.215,1822
10/27/2017,20:00:00,87.215,87.216,87.187,87.203,1425
10/27/2017,20:15:00,87.203,87.266,87.197,87.264,1098
10/27/2017,20:30:00,87.264,87.296,87.203,87.288,1645
10/27/2017,20:45:00,87.288,87.291,87.203,87.203,1221
10/29/2017,18:15:00,87.203,87.205,87.187,87.204,4
10/29/2017,18:30:00,87.204,87.207,87.186,87.206,5
10/29/2017,18:45:00,87.206,87.212,87.187,87.212,8
10/29/2017,19:00:00,87.212,87.212,87.175,87.212,11
10/29/2017,19:15:00,87.212,87.215,87.174,87.174,14
10/29/2017,19:30:00,87.174,87.27,87.174,87.27,29
10/29/2017,19:45:00,87.27,87.275,87.222,87.261,17
10/29/2017,20:00:00,87.261,87.261,87.253,87.253,8
10/29/2017,20:15:00,87.253,87.281,87.253,87.272,27
10/29/2017,20:30:00,87.272,87.324,87.26,87.271,74
10/29/2017,20:45:00,87.271,87.284,87.246,87.274,42
10/29/2017,21:00:00,87.274,87.286,87.221,87.264,514
10/29/2017,21:15:00,87.264,87.273,87.225,87.259,315
10/29/2017,21:30:00,87.259,87.277,87.237,87.248,676
10/29/2017,21:45:00,87.248,87.25,87.223,87.231,138
10/29/2017,22:00:00,87.231,87.289,87.231,87.264,2094
10/29/2017,22:15:00,87.264,87.283,87.239,87.257,1540
10/29/2017,22:30:00,87.257,87.281,87.229,87.255,1886
10/29/2017,22:45:00,87.255,87.273,87.192,87.192,1574
10/29/2017,23:00:00,87.192,87.243,87.185,87.2,1947
10/29/2017,23:15:00,87.2,87.22,87.19,87.192,849
10/29/2017,23:30:00,87.192,87.195,87.174,87.185,784
10/29/2017,23:45:00,87.185,87.207,87.169,87.172,2157
10/30/2017,00:00:00,87.172,87.205,87.126,87.189,3207
10/30/2017,00:15:00,87.189,87.254,87.166,87.24,2707
10/30/2017,00:30:00,87.24,87.28,87.225,87.267,2476
10/30/2017,00:45:00,87.267,87.3,87.229,87.254,3412
10/30/2017,01:00:00,87.254,87.284,87.221,87.271,2955
10/30/2017,01:15:00,87.271,87.305,87.237,87.277,2877
10/30/2017,01:30:00,87.277,87.306,87.215,87.217,3142
10/30/2017,01:45:00,87.217,87.259,87.191,87.253,2479
10/30/2017,02:00:00,87.253,87.253,87.162,87.19,2568
10/30/2017,02:15:00,87.19,87.191,87.152,87.171,1397
10/30/2017,02:30:00,87.171,87.214,87.165,87.211,1464
10/30/2017,02:45:00,87.211,87.221,87.196,87.219,947
10/30/2017,03:00:00,87.219,87.237,87.169,87.216,1898
10/30/2017,03:15:00,87.216,87.243,87.211,87.214,1295
10/30/2017,03:30:00,87.214,87.24,87.174,87.192,1215
10/30/2017,03:45:00,87.192,87.2,87.161,87.176,1127
10/30/2017,04:00:00,87.176,87.192,87.15,87.176,1085
10/30/2017,04:15:00,87.176,87.214,87.164,87.209,690
10/30/2017,04:30:00,87.209,87.241,87.203,87.23,796
10/30/2017,04:45:00,87.23,87.234,87.208,87.208,895
10/30/2017,05:00:00,87.208,87.213,87.184,87.209,1145
10/30/2017,05:15:00,87.209,87.216,87.196,87.2,658
10/30/2017,05:30:00,87.2,87.216,87.177,87.203,966
10/30/2017,05:45:00,87.203,87.207,87.18,87.198,1150
10/30/2017,06:00:00,87.198,87.242,87.191,87.216,1345
10/30/2017,06:15:00,87.216,87.218,87.177,87.197,839
10/30/2017,06:30:00,87.197,87.215,87.183,87.206,733
10/30/2017,06:45:00,87.206,87.214,87.177,87.183,876
10/30/2017,07:00:00,87.183,87.242,87.171,87.209,2592
10/30/2017,07:15:00,87.209,87.22,87.174,87.194,2482
10/30/2017,07:30:00,87.194,87.233,87.139,87.206,2527
10/30/2017,07:45:00,87.206,87.225,87.173,87.225,2026
10/30/2017,08:00:00,87.225,87.266,87.195,87.25,3508
10/30/2017,08:15:00,87.25,87.253,87.199,87.247,2184
